Height_cm,Weight_kg,Gender
171.8,65.1,Female
176.7,81.8,Male
155.4,68.9,Female
180.8,69.5,Male
170.2,91.0,Male
165.5,67.9,Female
170.9,96.1,Male
158.8,66.5,Female
161.7,69.5,Female
173.6,86.9,Male
185.9,73.5,Male
166.2,64.8,Female
175.1,80.6,Male
187.3,104.1,Male
157.5,65.5,Female
174.7,87.7,Male
168.9,68.7,Male
176.5,76.2,Male
180.2,85.5,Male
174.2,75.7,Male
177.8,76.6,Male
160.1,61.1,Female
156.1,67.1,Female
163.9,68.9,Female
168.2,65.4,Male
186.1,89.7,Male
166.2,70.0,Male
162.9,69.1,Female
178.3,70.8,Male
170.1,73.4,Female
153.6,55.6,Female
162.0,65.1,Female
185.1,94.2,Male
153.3,56.1,Female
166.7,70.4,Male
168.3,66.3,Female
181.0,77.6,Male
168.7,79.6,Female
160.8,65.5,Female
156.4,54.0,Female
152.6,48.4,Female
162.3,65.9,Female
160.9,65.6,Female
177.3,88.3,Male
161.2,57.7,Female
162.3,52.1,Female
155.6,56.8,Female
174.2,87.8,Male
152.5,67.3,Female
162.6,57.5,Female
173.0,77.5,Female
174.6,78.5,Male
164.4,68.5,Female
175.8,73.6,Male
163.8,74.6,Female
188.6,103.4,Male
161.0,75.7,Male
170.8,84.3,Male
156.1,62.2,Female
155.0,70.5,Female
157.6,39.2,Female
162.2,70.3,Female
172.8,81.9,Female
181.3,86.5,Male
165.7,71.4,Female
169.2,71.9,Male
143.3,38.6,Female
160.1,60.0,Female
161.1,77.4,Female
166.0,72.7,Male
162.1,72.8,Male
165.1,76.5,Female
185.8,84.6,Male
177.7,99.0,Male
183.4,94.9,Male
188.3,92.3,Male
162.5,60.9,Female
177.0,87.2,Male
152.3,64.4,Female
155.3,61.7,Female
158.1,75.9,Female
162.6,49.7,Female
149.1,47.9,Female
179.2,77.7,Male
161.9,63.3,Female
169.5,77.2,Male
186.6,94.7,Male
159.6,60.8,Female
158.0,76.7,Female
159.9,64.3,Female
157.7,56.9,Female
190.9,98.4,Male
165.3,72.7,Female
158.2,58.2,Female
161.9,71.8,Female
174.9,74.4,Male
169.1,72.5,Male
161.5,61.6,Female
168.6,76.0,Male
170.4,72.9,Female
160.9,62.9,Female
155.0,56.2,Female
164.7,77.2,Male
174.4,74.4,Male
153.2,52.5,Female
188.3,92.5,Male
148.5,51.0,Female
176.5,68.7,Male
178.0,83.4,Male
159.5,68.0,Female
155.3,59.1,Female
191.6,90.7,Male
183.4,84.2,Male
152.0,52.0,Female
174.1,75.7,Male
178.2,81.8,Male
171.8,79.4,Male
164.6,77.7,Male
174.3,86.0,Male
163.3,69.4,Female
170.4,64.7,Female
172.8,85.8,Male
153.9,57.7,Female
168.3,75.7,Female
158.7,55.0,Female
176.2,86.8,Male
180.1,69.8,Male
180.7,80.2,Male
148.8,64.8,Female
171.1,88.9,Female
146.5,57.0,Female
163.4,69.4,Female
162.2,62.0,Female
169.6,65.4,Female
174.7,88.7,Male
183.6,93.4,Male
164.8,64.6,Female
155.0,57.3,Female
151.5,67.5,Female
176.6,93.0,Male
160.8,65.1,Female
161.5,70.4,Female
168.7,67.9,Male
162.3,65.4,Female
177.3,71.2,Male
155.4,59.5,Female
170.9,82.0,Male
170.9,82.2,Female
172.2,76.4,Female
154.5,70.8,Female
176.3,88.1,Male
181.8,83.9,Male
189.8,93.3,Male
176.3,65.5,Male
167.7,65.5,Female
168.1,67.5,Female
158.4,58.9,Female
159.5,60.4,Female
161.7,63.4,Female
153.3,61.0,Female
164.5,62.7,Female
172.7,84.9,Male
165.0,51.9,Female
157.0,50.9,Female
165.3,70.6,Female
164.8,76.6,Female
173.5,89.6,Male
159.1,59.7,Female
176.6,76.0,Male
178.4,79.0,Male
186.5,97.3,Male
157.2,59.7,Female
176.7,73.3,Male
178.8,83.4,Male
177.6,75.1,Male
178.6,75.8,Male
151.9,45.9,Female
158.7,61.6,Female
163.4,55.7,Female
163.0,58.6,Female
176.1,75.9,Male
152.2,53.5,Female
178.1,70.5,Male
174.8,91.8,Male
160.1,60.9,Female
175.0,78.5,Male
174.6,83.9,Female
158.6,71.6,Female
162.3,73.2,Male
169.0,74.9,Female
153.5,55.9,Female
167.3,67.4,Female
160.3,57.4,Female
157.3,66.1,Female
176.4,71.3,Male
173.7,85.1,Male
183.1,93.4,Male
158.7,60.0,Female
153.6,58.3,Female
177.1,88.5,Male
172.2,66.8,Male
181.4,81.1,Male
165.9,74.1,Female
184.9,103.6,Male
164.4,72.0,Female
176.2,97.8,Male
165.4,66.4,Male
158.2,50.8,Female
178.8,87.1,Male
184.5,85.9,Male
170.4,84.2,Male
177.8,95.1,Female
174.5,75.9,Male
156.9,46.4,Female
167.0,68.0,Female
164.0,75.1,Male
175.0,88.9,Male
185.8,89.6,Male
160.5,62.8,Female
171.5,70.5,Male
178.4,84.5,Male
164.5,62.1,Female
160.4,66.7,Male
179.3,93.1,Male
168.8,77.6,Female
166.7,85.6,Female
179.4,79.3,Male
176.7,91.5,Male
183.5,90.9,Male
187.7,93.9,Male
170.8,75.0,Male
170.2,68.0,Female
169.8,75.9,Female
162.0,67.5,Female
162.4,76.9,Female
167.7,83.3,Female
185.0,83.9,Male
148.3,53.1,Female
169.0,73.0,Male
178.9,92.8,Male
168.8,74.9,Female
180.8,80.2,Male
182.0,91.2,Male
171.6,69.4,Male
163.5,74.6,Female
163.7,68.7,Female
158.1,65.0,Female
183.6,79.2,Male
151.9,71.0,Female
179.0,80.8,Male
169.0,80.0,Male
166.1,69.7,Female
170.4,88.2,Male
179.3,90.3,Male
192.8,105.2,Male
164.2,63.0,Male
157.7,57.3,Female
189.8,96.2,Male
164.7,83.5,Male
160.9,62.2,Female
171.2,79.8,Male
157.5,43.6,Female
174.7,73.7,Female
161.8,67.6,Male
163.0,69.7,Female
172.7,71.2,Female
165.3,63.6,Female
175.2,82.9,Female
159.5,68.5,Female
174.8,83.2,Male
179.0,71.1,Male
169.7,66.6,Male
171.3,83.9,Male
157.3,57.8,Female
166.9,67.6,Female
162.6,70.8,Female
152.3,57.2,Female
164.8,72.1,Male
165.2,74.3,Female
168.0,68.2,Male
170.8,72.9,Female
183.4,82.1,Male
157.2,61.1,Female
183.4,87.2,Male
159.1,61.0,Female
164.6,66.4,Female
174.2,73.5,Male
178.4,93.3,Male
176.6,89.4,Male
155.6,57.1,Female
150.4,41.4,Female
172.7,72.8,Male
155.4,48.1,Female
176.9,74.3,Female
172.4,66.4,Female
168.0,74.1,Female
179.3,93.0,Male
167.9,69.7,Female
169.0,70.9,Female
169.1,61.6,Female
169.3,87.9,Male
169.2,74.9,Female
177.0,90.2,Male
170.3,77.5,Male
179.7,82.1,Male
182.3,92.3,Male
154.5,41.7,Female
154.5,66.6,Female
164.9,63.6,Female
153.6,62.0,Female
182.8,96.4,Male
166.5,76.3,Female
183.0,87.2,Male
160.1,54.2,Female
181.8,80.5,Male
170.0,69.9,Female
163.2,69.1,Female
166.0,83.5,Male
158.0,58.5,Female
160.8,71.8,Female
166.2,67.1,Female
162.2,67.8,Female
164.0,69.6,Female
184.6,79.3,Male
158.8,52.8,Female
171.6,88.6,Male
172.4,75.4,Male
158.8,70.2,Female
166.9,72.3,Male
165.5,75.7,Male
169.9,78.9,Female
183.1,91.1,Male
170.4,76.8,Female
167.8,68.1,Female
156.2,59.8,Female
180.7,66.7,Male
175.5,86.1,Male
181.0,90.3,Male
167.6,61.9,Female
170.7,70.1,Female
172.6,85.1,Male
160.5,68.4,Male
174.1,79.4,Male
187.5,95.9,Male
163.8,64.3,Female
162.9,61.9,Female
167.7,84.1,Male
179.3,83.4,Male
177.5,86.4,Male
166.6,70.2,Female
151.2,45.8,Female
168.1,74.4,Male
172.6,66.1,Male
163.3,66.9,Female
170.5,80.0,Male
158.7,57.9,Female
177.7,102.9,Male
159.8,58.3,Female
165.0,63.9,Female
164.4,80.3,Male
169.1,64.1,Male
178.6,82.3,Male
180.2,93.6,Male
179.1,79.3,Male
160.5,70.8,Female
177.2,85.9,Male
182.3,93.0,Male
162.2,61.4,Female
172.5,66.6,Male
161.6,66.1,Female
184.2,95.9,Male
177.7,86.2,Male
183.6,99.2,Male
160.0,69.4,Female
162.2,64.2,Female
168.0,66.6,Female
173.2,62.0,Female
175.4,70.8,Female
167.9,94.6,Male
151.1,62.3,Female
160.9,69.6,Female
162.8,74.9,Female
158.2,56.0,Female
155.1,70.3,Female
166.1,69.5,Male
172.5,79.5,Male
174.3,84.6,Male
154.9,58.5,Female
163.9,78.1,Female
158.9,55.2,Female
175.9,86.4,Male
167.9,78.1,Female
155.7,59.2,Female
175.9,77.3,Male
151.4,57.4,Female
172.4,66.2,Male
187.3,90.4,Male
176.7,74.5,Male
152.3,52.6,Female
164.4,72.6,Male
164.8,66.4,Female
165.7,70.2,Male
177.8,80.6,Male
163.3,61.7,Male
177.3,77.9,Male
162.9,65.1,Female
183.1,83.3,Male
160.4,70.1,Female
188.3,101.4,Male
181.3,89.9,Male
180.3,81.8,Male
175.2,75.0,Male
162.6,69.5,Female
163.8,70.8,Female
176.8,70.8,Male
172.5,81.8,Female
175.6,86.1,Male
152.7,60.1,Female
174.8,96.9,Male
155.9,68.1,Male
167.6,75.0,Female
167.9,74.8,Male
168.2,70.1,Female
157.9,67.4,Female
174.1,80.9,Male
162.5,64.7,Female
176.9,77.6,Male
175.7,80.2,Male
185.8,86.6,Male
151.8,49.1,Female
168.5,79.6,Female
174.9,83.9,Male
162.4,71.8,Female
165.9,79.9,Female
167.9,76.4,Female
181.6,93.1,Male
149.1,54.3,Female
180.3,95.8,Male
164.9,58.8,Female
177.8,84.3,Male
166.6,60.2,Female
176.8,84.1,Male
164.6,65.0,Female
164.5,60.0,Female
182.6,89.7,Male
179.5,80.0,Male
161.2,74.4,Female
175.6,75.4,Male
157.3,72.0,Female
173.7,65.6,Male
154.8,65.2,Female
155.4,49.3,Female
162.0,64.0,Female
180.3,85.2,Male
186.7,112.6,Male
163.2,61.0,Female
168.3,70.4,Female
174.7,72.3,Male
159.9,62.1,Female
164.4,78.2,Male
156.5,54.7,Female
161.0,59.0,Female
160.0,52.6,Female
155.8,52.9,Female
150.0,55.1,Female
165.6,69.7,Female
149.8,54.1,Female
165.9,75.3,Male
179.5,89.8,Male
167.9,63.4,Female
177.8,82.2,Male
174.5,74.1,Male
168.5,59.3,Female
159.9,62.6,Female
171.8,90.4,Male
152.7,78.7,Male
149.4,68.1,Female
176.5,67.0,Male
169.8,82.4,Male
176.7,75.2,Male
188.0,93.5,Male
154.4,61.9,Female
176.4,87.3,Male
179.7,79.8,Male
163.0,80.1,Male
190.8,92.8,Male
159.1,54.0,Female
162.1,71.7,Female
193.8,107.7,Male
162.2,72.0,Female
163.0,64.0,Female
165.2,65.1,Female
160.8,73.3,Male
155.3,63.2,Female
180.4,82.1,Male
164.6,72.5,Female
189.8,85.3,Male
152.7,69.2,Female
169.0,75.6,Female
164.0,58.7,Female
180.7,75.8,Male
156.6,66.9,Female
172.3,77.3,Male
173.1,88.5,Male
166.5,79.2,Male
165.7,69.6,Female
160.2,61.8,Female
161.6,61.3,Female
164.4,64.9,Female
181.2,85.3,Male
147.2,61.8,Female
157.7,69.7,Female
162.1,73.1,Female
167.6,78.8,Female
173.1,83.0,Male
177.8,91.0,Male
175.3,96.1,Male
178.0,66.7,Male
171.4,72.6,Male
154.9,58.0,Female
174.4,73.8,Female
165.0,75.1,Female
177.7,93.9,Male
177.7,69.6,Male
183.6,91.3,Male
163.2,64.9,Female
161.5,77.1,Female
180.4,82.5,Male
173.1,71.8,Male
156.0,63.2,Female
172.3,80.6,Male
162.2,73.0,Male
164.0,61.2,Female
170.9,78.1,Male
156.4,49.9,Female
172.3,86.9,Male
167.1,71.5,Female
153.0,60.2,Male
171.8,71.2,Male
152.4,49.1,Female
183.6,98.6,Male
177.8,84.2,Male
180.1,93.7,Male
163.5,64.6,Female
175.9,82.5,Male
165.3,73.9,Female
179.5,75.9,Male
154.8,65.0,Female
174.1,77.3,Male
168.1,83.2,Female
167.2,68.2,Female
162.4,64.4,Female
164.8,74.1,Female
164.8,65.6,Female
160.2,66.6,Female
162.8,62.7,Female
172.5,81.9,Male
168.7,64.0,Female
156.7,69.3,Female
153.3,55.3,Female
180.5,67.3,Male
162.7,74.5,Male
175.8,77.4,Female
179.7,89.1,Male
157.0,57.4,Female
162.5,62.2,Female
181.6,78.0,Male
183.3,80.0,Male
169.6,73.0,Male
188.9,84.8,Male
158.8,52.8,Female
160.9,77.9,Female
157.3,63.3,Female
169.0,75.0,Female
181.2,94.1,Male
177.6,96.1,Male
167.0,62.8,Male
173.2,65.1,Male
185.1,88.4,Male
167.1,70.6,Female
181.3,89.2,Male
168.3,73.9,Male
158.2,62.1,Female
175.5,72.3,Male
165.9,77.3,Female
172.8,77.4,Female
180.5,91.3,Male
182.4,84.9,Male
166.1,66.9,Female
161.8,54.8,Female
180.3,64.2,Male
179.6,86.3,Male
157.8,58.3,Female
172.0,81.8,Male
158.7,62.4,Female
175.6,81.4,Male
178.8,74.5,Male
163.2,62.8,Female
152.5,58.9,Female
180.8,86.4,Male
165.0,71.5,Male
162.9,75.7,Female
184.1,84.4,Male
167.5,79.8,Male
179.8,86.3,Male
182.4,95.6,Male
169.9,72.6,Male
176.0,78.9,Male
153.9,46.5,Female
157.5,66.3,Female
191.7,89.5,Male
163.4,66.6,Female
184.7,79.2,Male
166.7,71.5,Female
162.4,73.0,Female
159.0,77.1,Male
171.9,66.9,Male
166.7,69.3,Male
162.1,66.4,Female
175.3,84.6,Male
179.3,77.7,Male
168.9,83.9,Male
165.8,72.6,Male
165.5,75.3,Female
166.7,64.4,Female
171.2,75.3,Male
148.4,55.8,Female
170.8,89.1,Male
163.5,82.0,Male
152.3,54.0,Female
174.5,80.4,Male
171.1,72.6,Female
177.3,83.5,Male
174.8,92.6,Male
151.5,54.4,Female
157.1,50.0,Female
152.8,52.0,Female
166.2,62.7,Male
169.2,84.4,Female
165.3,69.7,Female
175.9,73.8,Male
173.5,64.7,Male
191.9,103.5,Male
172.9,77.4,Male
162.5,67.7,Female
175.6,73.6,Male
183.0,81.8,Male
161.0,68.4,Female
184.9,94.3,Male
165.6,71.4,Female
159.3,64.6,Female
158.7,57.6,Female
170.1,72.0,Male
175.1,84.8,Male
163.9,72.2,Female
178.9,82.0,Male
156.5,66.0,Female
170.7,69.3,Female
169.5,87.2,Male
163.9,63.3,Female
166.9,68.4,Female
162.5,74.0,Female
155.0,63.2,Female
185.7,102.6,Male
165.4,66.6,Female
154.0,56.4,Female
167.0,65.8,Female
159.0,52.0,Female
169.4,76.6,Female
172.4,75.3,Female
187.2,84.0,Male
149.2,54.8,Female
173.9,77.0,Male
174.9,83.9,Male
162.5,66.9,Female
164.1,76.8,Male
151.4,55.5,Female
158.3,60.0,Male
182.1,94.5,Male
156.5,62.3,Female
177.3,71.1,Male
159.8,61.8,Female
165.3,73.1,Female
160.6,74.9,Female
168.7,85.3,Female
164.1,79.6,Male
162.7,70.0,Male
177.7,79.8,Male
165.7,75.4,Female
162.8,69.0,Male
172.2,74.6,Male
176.8,75.9,Male
176.6,94.0,Male
164.0,64.7,Female
173.9,89.1,Male
179.1,90.9,Male
158.8,48.7,Female
164.5,73.7,Female
166.0,79.5,Female
162.0,59.5,Female
167.7,80.6,Female
173.0,69.6,Male
171.1,84.0,Male
154.3,65.1,Female
180.1,94.1,Male
176.0,77.0,Female
171.7,78.9,Male
175.9,97.3,Male
171.7,67.1,Male
184.4,93.0,Male
178.5,89.0,Male
175.5,80.1,Male
162.4,52.6,Female
158.8,56.5,Female
187.2,94.3,Male
170.4,66.4,Male
172.5,74.9,Female
173.4,70.8,Male
191.2,95.3,Male
166.8,78.8,Female
184.6,83.7,Male
149.4,48.7,Female
163.0,67.2,Female
170.8,81.9,Male
162.5,74.8,Female
168.4,62.7,Male
178.7,94.0,Male
174.4,81.4,Male
184.3,88.6,Male
159.4,62.4,Female
163.0,77.2,Female
172.3,86.7,Male
169.4,68.9,Male
177.8,85.0,Male
181.6,93.9,Male
178.3,91.0,Male
157.4,67.6,Female
177.0,78.8,Male
182.8,100.4,Male
154.1,55.5,Female
157.0,57.0,Female
179.0,80.4,Male
174.6,87.4,Male
162.9,67.7,Male
186.2,86.3,Male
167.5,71.6,Male
165.8,70.3,Female
182.8,84.0,Male
170.2,89.5,Male
162.6,65.1,Female
170.8,74.4,Female
158.5,55.6,Female
175.1,93.9,Male
164.6,64.9,Female
154.2,49.7,Female
172.8,76.9,Female
170.1,82.9,Female
174.0,87.8,Male
168.1,68.3,Female
182.2,85.0,Male
169.8,77.4,Female
171.6,68.2,Male
186.2,97.7,Male
171.1,78.2,Male
170.4,69.8,Female
165.3,64.4,Male
158.4,54.7,Female
167.9,92.7,Male
180.8,94.9,Male
172.1,89.2,Male
178.7,75.3,Male
177.7,83.9,Male
173.4,83.8,Male
153.5,54.0,Female
177.6,72.3,Male
172.4,71.0,Male
192.5,102.3,Male
186.5,99.2,Male
171.5,65.0,Male
162.0,67.2,Female
160.6,63.9,Female
159.5,70.4,Female
169.5,59.9,Male
167.0,56.5,Female
162.4,66.7,Female
166.6,76.8,Male
164.7,73.5,Female
174.4,76.7,Male
161.0,64.3,Female
181.3,95.0,Male
172.6,78.7,Male
156.4,65.6,Female
155.5,64.6,Female
175.9,76.1,Male
161.5,62.4,Female
166.8,80.5,Male
183.3,81.8,Male
172.9,77.3,Male
160.1,62.7,Female
163.2,75.1,Female
184.1,84.4,Male
158.8,58.5,Female
186.7,80.1,Male
180.3,68.7,Male
155.0,53.8,Female
154.5,68.4,Female
162.0,57.2,Female
167.8,62.8,Female
163.7,61.9,Male
172.3,90.2,Male
184.2,79.8,Male
174.9,82.8,Male
189.7,90.1,Male
169.8,80.0,Female
151.0,50.8,Female
165.0,77.3,Female
158.4,68.0,Female
163.0,73.1,Female
155.8,54.2,Female
179.0,88.7,Male
161.8,68.5,Female
179.3,71.1,Male
167.2,66.5,Male
157.9,56.7,Female
181.9,73.2,Male
170.2,77.0,Male
178.0,83.1,Male
186.7,102.0,Male
167.2,67.5,Female
158.3,71.4,Female
175.5,71.6,Male
176.1,77.6,Male
163.0,75.6,Female
171.7,76.4,Male
166.2,67.5,Female
169.9,64.4,Female
169.0,76.3,Female
173.3,71.3,Male
157.6,54.0,Female
187.9,99.9,Male
179.0,95.1,Male
189.1,94.2,Male
152.8,70.4,Male
158.5,63.2,Female
169.1,70.0,Male
183.3,83.6,Female
161.5,66.6,Female
159.3,68.7,Female
170.1,71.2,Female
171.8,80.2,Male
167.0,68.6,Male
162.1,61.7,Female
153.1,57.1,Female
154.6,62.6,Female
175.7,77.4,Male
181.0,74.5,Male
182.0,104.6,Male
174.8,77.5,Male
172.4,62.7,Female
161.7,63.8,Female
175.0,82.1,Female
180.9,84.4,Male
170.5,80.4,Male
157.5,60.8,Male
178.8,84.1,Male
183.9,85.3,Male
156.5,51.9,Female
176.6,96.7,Male
163.1,63.8,Female
179.7,76.1,Male
177.4,85.8,Male
157.5,56.8,Female
173.2,88.2,Male
166.4,72.1,Female
167.6,73.6,Male
174.6,79.2,Male
152.7,52.2,Female
148.6,53.5,Female
164.4,62.7,Male
174.9,76.6,Male
177.5,87.0,Male
184.9,83.3,Male
164.1,74.9,Female
173.7,71.8,Male
171.2,85.6,Male
170.3,70.2,Male
166.6,64.6,Female
177.2,89.4,Male
178.5,76.9,Male
168.1,68.9,Female
181.5,85.5,Male
181.1,89.1,Male
173.8,82.2,Male
180.8,83.9,Male
167.7,81.2,Male
176.3,74.8,Male
171.9,67.4,Female
152.2,54.3,Female
175.5,81.9,Male
161.5,53.8,Female
157.8,63.0,Female
168.8,75.5,Male
162.5,72.4,Female
158.0,75.9,Female
151.9,46.8,Female
180.4,84.7,Male
163.9,64.1,Female
179.0,90.9,Male
165.3,63.3,Male
177.5,83.1,Male
173.3,88.9,Male
158.6,55.8,Female
168.9,69.5,Female
173.7,81.9,Male
180.9,93.8,Male
171.2,71.3,Male
181.8,91.0,Male
160.7,56.4,Female
167.0,78.9,Male
168.8,78.2,Male
178.1,77.3,Male
158.4,56.8,Female
169.1,69.4,Female
176.7,80.6,Male
168.8,79.8,Female
183.1,84.6,Male
156.3,54.6,Female
161.1,61.2,Female
167.5,70.6,Female
164.5,60.2,Female
166.3,77.6,Female
153.6,40.6,Female
179.3,89.0,Male
165.8,64.9,Female
165.0,57.8,Female
163.5,65.9,Female
186.4,86.7,Male
168.6,75.5,Male
164.8,61.2,Female
166.2,67.2,Female
160.8,78.3,Female
165.6,65.1,Female
161.9,67.0,Female
160.9,64.0,Female
162.2,66.7,Female
168.5,90.5,Male
164.5,64.3,Female
153.8,66.8,Female
179.7,74.6,Male
163.2,66.7,Female
165.6,66.1,Female
175.8,88.2,Male
183.2,86.9,Male
174.8,64.7,Female
186.3,81.1,Male
167.6,63.4,Female
173.4,85.1,Male
178.0,79.7,Male
161.7,71.5,Female
159.4,65.8,Female
156.1,65.1,Female
178.4,96.4,Male
164.5,56.7,Female
149.9,62.8,Female
188.5,97.6,Male
188.1,99.9,Male
172.5,69.7,Male
182.1,89.2,Male
183.7,92.4,Male
162.3,65.6,Female
165.8,64.2,Female
154.5,47.6,Female
168.0,83.4,Male
160.8,63.6,Male
165.4,63.2,Male
158.3,57.6,Female
158.3,61.3,Female
173.8,77.5,Male
189.1,85.3,Male
181.1,79.6,Male
177.6,82.9,Male
176.0,73.4,Male
157.3,58.5,Female
175.0,63.3,Male
179.7,85.9,Male
170.2,74.6,Male
177.5,80.4,Male
175.0,92.3,Male
164.6,68.1,Female
174.7,72.4,Male
154.8,71.6,Female
174.0,84.5,Male
160.9,65.2,Female
186.2,98.2,Male
181.7,84.7,Male
151.6,54.6,Female
169.8,69.0,Male
157.9,61.2,Female
167.5,77.6,Female
186.1,73.5,Male
158.0,60.6,Male
168.5,84.6,Male
163.6,63.8,Female
177.2,79.1,Male
173.3,70.4,Female
162.9,88.9,Male
156.5,63.9,Female
174.5,68.8,Male
158.3,68.7,Female
151.5,53.7,Female
169.3,48.5,Male
154.7,51.0,Female
171.2,74.4,Female
168.2,66.7,Female
168.1,78.4,Female
163.1,67.1,Female
158.1,49.4,Female
171.5,65.6,Female
162.0,72.3,Female
177.0,87.0,Male
183.3,88.6,Male
168.4,66.4,Female
185.2,78.0,Male
152.6,42.9,Female
170.3,81.7,Male
163.8,57.6,Female
164.5,65.4,Female
166.9,52.5,Male
150.0,49.4,Female
181.4,85.8,Male
163.3,67.4,Female
158.0,70.8,Female
160.9,54.8,Female
174.4,79.2,Male
167.1,78.8,Male
172.2,71.6,Male
175.8,85.7,Male
173.1,69.7,Male
164.9,76.1,Male
180.1,85.8,Male
173.7,87.8,Male
164.8,66.8,Male
180.9,87.4,Male
164.1,63.7,Female
160.3,67.3,Female
180.6,78.4,Male
164.5,68.7,Male
167.3,84.8,Female
159.4,59.1,Female
162.5,69.7,Female
167.1,64.2,Female
160.5,67.1,Female
174.8,84.1,Male
186.7,89.7,Male
152.7,48.4,Female
169.3,63.8,Male
176.9,81.2,Male
167.5,72.4,Female
171.4,78.4,Male
154.2,61.0,Female
181.9,86.5,Male
178.5,83.5,Male
175.1,101.9,Male
155.8,62.3,Female
152.0,64.8,Female
158.3,60.3,Female
144.2,32.5,Female
178.2,80.6,Male
159.2,71.2,Female
178.5,81.5,Female
172.6,70.3,Male
179.1,88.4,Male
175.5,72.8,Male
163.8,66.5,Male
161.4,58.8,Female
180.9,82.0,Male
151.8,60.0,Female
163.8,72.8,Female
178.5,82.1,Male
179.9,82.6,Male
149.2,51.0,Female
179.3,88.9,Male
169.2,72.2,Female
160.2,66.7,Female
168.9,84.6,Male
159.8,55.4,Female
161.3,64.6,Male
166.4,71.8,Female
155.3,59.2,Female
174.8,85.7,Male
167.8,63.7,Female
163.6,66.6,Female
155.5,52.5,Female
158.1,58.9,Female
174.8,86.3,Male
173.8,81.3,Male
182.9,100.4,Male
159.4,67.6,Female
168.9,66.8,Male
154.2,50.4,Female
182.6,81.5,Male
182.9,83.0,Male
161.0,67.9,Female
181.5,81.5,Male
176.5,89.7,Male
164.7,65.7,Female
160.1,55.0,Female
176.8,83.7,Male
181.3,82.8,Male
176.6,74.8,Male
156.4,58.3,Female
149.0,53.7,Female
182.1,80.0,Male
176.6,64.0,Male
177.2,77.9,Male
171.6,70.4,Male
143.8,37.9,Female
172.0,86.8,Male
157.9,53.5,Female
172.9,84.1,Female
157.0,63.7,Female
186.9,90.4,Male
184.0,77.8,Male
163.4,57.8,Female
181.4,82.5,Male
179.2,86.4,Male
174.4,72.6,Female
180.9,72.9,Male
161.3,64.9,Female
183.9,86.7,Male
161.5,64.5,Female
176.3,78.0,Male
176.6,68.5,Male
186.8,92.1,Male
152.8,49.5,Female
175.8,68.0,Male
149.2,46.3,Female
177.7,85.5,Male
178.1,78.4,Male
179.6,88.5,Male
162.6,65.8,Female
170.4,79.0,Male
186.5,94.6,Male
173.2,81.7,Male
159.5,80.1,Male
159.4,71.5,Female
164.7,69.1,Female
162.6,68.7,Female
161.9,63.1,Female
154.0,55.8,Female
181.7,88.6,Male
184.2,87.8,Male
179.0,94.9,Male
164.6,74.3,Female
171.0,77.6,Male
174.5,80.5,Female
168.3,71.8,Male
161.0,59.8,Female
161.3,68.1,Female
166.1,62.4,Female
175.3,81.0,Male
173.4,83.2,Male
167.3,69.5,Female
148.6,57.3,Female
159.0,58.5,Female
155.0,58.6,Female
178.3,89.5,Male
158.0,56.8,Female
173.2,73.7,Female
171.7,74.4,Male
165.2,66.0,Female
177.7,100.1,Male
171.4,78.3,Male
176.8,76.5,Male
177.3,81.0,Male
174.7,76.6,Male
173.5,77.1,Male
182.3,90.4,Male
182.5,100.0,Male
169.8,57.1,Male
155.8,56.6,Female
174.1,78.9,Male
181.4,85.7,Male
156.1,58.8,Female
165.3,64.5,Female
168.5,73.7,Male
163.0,67.6,Female
169.5,69.9,Male
163.2,59.1,Female
176.0,77.5,Male
165.6,61.5,Female
158.0,47.8,Female
155.0,58.8,Female
177.5,84.3,Male
181.2,85.1,Male
166.4,79.1,Female
152.8,61.7,Female
175.3,82.1,Male
185.6,92.4,Male
183.6,88.7,Male
192.7,97.9,Male
164.7,85.5,Male
165.1,67.2,Female
175.1,74.5,Male
175.0,66.9,Male
176.4,93.6,Male
182.2,92.1,Male
164.6,59.9,Female
167.5,73.0,Male
161.2,74.5,Female
165.2,70.5,Female
161.5,61.3,Female
160.5,69.8,Female
176.1,83.1,Male
186.8,87.7,Male
160.7,65.7,Female
172.0,70.8,Male
148.4,61.1,Female
161.9,62.1,Female
182.4,86.0,Male
172.0,91.6,Male
155.6,73.8,Female
167.2,81.5,Female
157.5,58.1,Female
176.4,79.4,Female
163.9,64.7,Male
155.2,61.8,Female
168.2,80.2,Female
178.3,86.5,Male
164.2,72.9,Female
163.4,63.6,Female
184.8,88.1,Male
170.5,82.6,Male
175.5,79.9,Male
165.9,75.2,Female
164.5,61.3,Male
162.9,76.7,Male
169.6,76.6,Female
172.8,82.8,Male
147.2,54.9,Female
179.1,78.2,Male
176.1,80.8,Female
174.7,90.0,Male
165.5,67.2,Male
163.4,62.4,Male
152.0,51.3,Female
162.1,71.6,Female
182.5,74.4,Male
186.1,80.2,Male
161.3,76.2,Female
177.3,96.5,Male
187.1,89.7,Male
152.9,62.0,Female
168.8,84.0,Male
160.3,72.7,Female
164.7,63.8,Female
180.1,89.1,Male
174.9,83.2,Male
159.5,62.9,Female
159.0,56.7,Female
180.0,80.3,Male
159.1,61.1,Female
170.0,80.4,Male
172.1,79.2,Male
166.2,78.3,Male
162.0,55.9,Female
156.3,58.7,Female
184.1,88.4,Male
169.5,65.7,Male
171.5,86.9,Male
164.0,68.5,Female
